side,b,kv,truth,model,ape,stratum
new,8,10914,9.169692173600197,8.625592958196648,0.05933669365368943,B
old,8,10914,9.169692173600197,8.625592958196648,0.05933669365368943,B
new,8,10922,9.171176701784134,8.625781587397796,0.0594683901663609,B
old,8,10922,9.171176701784134,8.625781587397796,0.0594683901663609,B
new,8,10930,9.170228615403175,8.625970216598944,0.05935058128104289,B
old,8,10930,9.170228615403175,8.625970216598944,0.05935058128104289,B
new,8,10938,9.171176701784134,8.626158845800092,0.059427254942979804,B
old,8,10938,9.171176701784134,8.626158845800092,0.059427254942979804,B
new,8,10946,9.171176701784134,8.62634747500124,0.05940668733128926,B
old,8,10946,9.171176701784134,8.62634747500124,0.05940668733128926,B
new,8,10954,9.17237438261509,8.626536104202387,0.05950894017663083,B
old,8,10954,9.17237438261509,8.626536104202387,0.05950894017663083,B
new,8,10962,9.17237438261509,8.626724733403535,0.0594883752505518,B
old,8,10962,9.17237438261509,8.626724733403535,0.0594883752505518,B
new,8,10970,9.17237438261509,8.626913362604682,0.059467810324472764,B
old,8,10970,9.17237438261509,8.626913362604682,0.059467810324472764,B
new,8,10978,9.17237438261509,8.62710199180583,0.05944724539839373,B
old,8,10978,9.17237438261509,8.62710199180583,0.05944724539839373,B
new,8,10986,9.17588360607624,8.627290621006978,0.05978639318244908,B
old,8,10986,9.17588360607624,8.627290621006978,0.05978639318244908,B
new,8,10994,9.17588360607624,8.627479250208125,0.05976583612121709,B
old,8,10994,9.17588360607624,8.627479250208125,0.05976583612121709,B
new,8,11002,9.17237438261509,8.627667879409273,0.05938555062015662,B
old,8,11002,9.17237438261509,8.627667879409273,0.05938555062015662,B
new,8,11010,9.1780386865139,8.62785650861042,0.059945506517847975,B
old,8,11010,9.1780386865139,8.62785650861042,0.059945506517847975,B
new,8,11018,9.1780386865139,8.628045137811569,0.059924954283586324,B
old,8,11018,9.1780386865139,8.628045137811569,0.059924954283586324,B
new,8,11026,9.17835719883442,8.628233767012716,0.05993702575571633,B
old,8,11026,9.17835719883442,8.628233767012716,0.05993702575571633,B
new,8,11034,9.1780386865139,8.628422396213864,0.05988384981506303,B
old,8,11034,9.1780386865139,8.628422396213864,0.05988384981506303,B
new,8,11042,9.17237438261509,8.628611025415012,0.059282725989761455,B
old,8,11042,9.17237438261509,8.628611025415012,0.059282725989761455,B
new,8,11050,9.17237438261509,8.62879965461616,0.05926216106368242,B
old,8,11050,9.17237438261509,8.62879965461616,0.05926216106368242,B
new,8,11058,9.17237438261509,8.628988283817307,0.05924159613760339,B
old,8,11058,9.17237438261509,8.628988283817307,0.05924159613760339,B
new,8,11066,9.1780386865139,8.629176913018455,0.059801640878016434,B
old,8,11066,9.1780386865139,8.629176913018455,0.059801640878016434,B
new,8,11074,9.17835719883442,8.629365542219603,0.059813716629435,B
old,8,11074,9.17835719883442,8.629365542219603,0.059813716629435,B
new,8,11082,9.1780386865139,8.62955417142075,0.05976053640949314,B
old,8,11082,9.1780386865139,8.62955417142075,0.05976053640949314,B
new,8,11090,9.17835719883442,8.629742800621898,0.059772613587341226,B
old,8,11090,9.17835719883442,8.629742800621898,0.059772613587341226,B
new,8,11098,9.1780386865139,8.629931429823046,0.05971943194096984,B
old,8,11098,9.1780386865139,8.629931429823046,0.05971943194096984,B
new,8,11106,9.1780386865139,8.630120059024193,0.059698879706708195,B
old,8,11106,9.1780386865139,8.630120059024193,0.059698879706708195,B
new,8,11114,9.1780386865139,8.630308688225341,0.05967832747244654,B
old,8,11114,9.1780386865139,8.630308688225341,0.05967832747244654,B
new,8,11122,9.17835719883442,8.630497317426489,0.05969040750315367,B
old,8,11122,9.17835719883442,8.630497317426489,0.05969040750315367,B
new,8,11130,9.1780386865139,8.630685946627636,0.05963722300392325,B
old,8,11130,9.1780386865139,8.630685946627636,0.05963722300392325,B
new,8,11138,9.17835719883442,8.630874575828784,0.05964930446105989,B
old,8,11138,9.17835719883442,8.630874575828784,0.05964930446105989,B
new,8,11146,9.17835719883442,8.631063205029932,0.059628752940013005,B
old,8,11146,9.17835719883442,8.631063205029932,0.059628752940013005,B
new,8,11154,9.17835719883442,8.63125183423108,0.05960820141896612,B
old,8,11154,9.17835719883442,8.63125183423108,0.05960820141896612,B
new,8,11162,9.183045476675034,8.631440463432227,0.06006776451710763,B
old,8,11162,9.183045476675034,8.631440463432227,0.06006776451710763,B
new,8,11170,9.185731410980225,8.631629092633375,0.06032206838581191,B
old,8,11170,9.185731410980225,8.631629092633375,0.06032206838581191,B
new,8,11178,9.185731410980225,8.631817721834523,0.06030153336331798,B
old,8,11178,9.185731410980225,8.631817721834523,0.06030153336331798,B
new,8,11186,9.185731410980225,8.63200635103567,0.060280998340824045,B
old,8,11186,9.185731410980225,8.63200635103567,0.060280998340824045,B
new,8,11194,9.191066026687622,8.632194980236818,0.06080590051557013,B
old,8,11194,9.191066026687622,8.632194980236818,0.06080590051557013,B
new,8,11202,9.191066026687622,8.632383609437966,0.060785377411873565,B
old,8,11202,9.191066026687622,8.632383609437966,0.060785377411873565,B
new,8,11210,9.191066026687622,8.632572238639113,0.060764854308177,B
old,8,11210,9.191066026687622,8.632572238639113,0.060764854308177,B
new,8,11218,9.191066026687622,8.632760867840261,0.06074433120448043,B
old,8,11218,9.191066026687622,8.632760867840261,0.06074433120448043,B
new,8,11226,9.191066026687622,8.632949497041409,0.060723808100783865,B
old,8,11226,9.191066026687622,8.632949497041409,0.060723808100783865,B
new,8,11234,9.185731410980225,8.633138126242557,0.06015778820586045,B
old,8,11234,9.185731410980225,8.633138126242557,0.06015778820586045,B
new,8,11242,9.191066026687622,8.633326755443704,0.060682761893390724,B
old,8,11242,9.191066026687622,8.633326755443704,0.060682761893390724,B
new,8,11250,9.191066026687622,8.633515384644852,0.06066223878969416,B
old,8,11250,9.191066026687622,8.633515384644852,0.06066223878969416,B
new,8,11258,9.191066026687622,8.633704013846,0.06064171568599759,B
old,8,11258,9.191066026687622,8.633704013846,0.06064171568599759,B
new,8,11266,9.191066026687622,8.633892643047147,0.060621192582301024,B
old,8,11266,9.191066026687622,8.633892643047147,0.060621192582301024,B
new,8,11274,9.185731410980225,8.634081272248295,0.06005511309339078,B
old,8,11274,9.185731410980225,8.634081272248295,0.06005511309339078,B
new,8,11282,9.185731410980225,8.634269901449443,0.06003457807089685,B
old,8,11282,9.185731410980225,8.634269901449443,0.06003457807089685,B
new,8,11290,9.191066026687622,8.63445853065059,0.060559623271211324,B
old,8,11290,9.191066026687622,8.63445853065059,0.060559623271211324,B
new,8,11298,9.194469079375267,8.634647159851738,0.06088681300579965,B
old,8,11298,9.194469079375267,8.634647159851738,0.06088681300579965,B
new,8,11306,9.191066026687622,8.634835789052886,0.06051857706381819,B
old,8,11306,9.191066026687622,8.634835789052886,0.06051857706381819,B
new,8,11314,9.194469079375267,8.635024418254034,0.06084578199041001,B
old,8,11314,9.194469079375267,8.635024418254034,0.06084578199041001,B
new,8,11322,9.191066026687622,8.635213047455181,0.06047753085642506,B
old,8,11322,9.191066026687622,8.635213047455181,0.06047753085642506,B
new,8,11330,9.191066026687622,8.635401676656329,0.06045700775272849,B
old,8,11330,9.191066026687622,8.635401676656329,0.06045700775272849,B
new,8,11338,9.185731410980225,8.635590305857477,0.05989083291343932,B
old,8,11338,9.185731410980225,8.635590305857477,0.05989083291343932,B
new,8,11346,9.185731410980225,8.635778935058624,0.05987029789094538,B
old,8,11346,9.185731410980225,8.635778935058624,0.05987029789094538,B
new,8,11354,9.179892018437386,8.635967564259772,0.05925172682697862,B
old,8,11354,9.179892018437386,8.635967564259772,0.05925172682697862,B
new,8,11362,9.185731410980225,8.63615619346092,0.05982922784595752,B
old,8,11362,9.185731410980225,8.63615619346092,0.05982922784595752,B
new,8,11370,9.191066026687622,8.636344822662068,0.06035439223424565,B
old,8,11370,9.191066026687622,8.636344822662068,0.06035439223424565,B
new,8,11378,9.194469079375267,8.636533451863215,0.060681657928851454,B
old,8,11378,9.194469079375267,8.636533451863215,0.060681657928851454,B
new,8,11386,9.194469079375267,8.636722081064363,0.06066114242115664,B
old,8,11386,9.194469079375267,8.636722081064363,0.06066114242115664,B
new,8,11394,9.194469079375267,8.63691071026551,0.060640626913461816,B
old,8,11394,9.194469079375267,8.63691071026551,0.060640626913461816,B
new,8,11402,9.194469079375267,8.637099339466658,0.060620111405767,B
old,8,11402,9.194469079375267,8.637099339466658,0.060620111405767,B
new,8,11410,9.194469079375267,8.637287968667806,0.06059959589807218,B
old,8,11410,9.194469079375267,8.637287968667806,0.06059959589807218,B
new,8,11418,9.194469079375267,8.637476597868954,0.060579080390377356,B
old,8,11418,9.194469079375267,8.637476597868954,0.060579080390377356,B
new,8,11426,9.194796904921532,8.637665227070102,0.06059205914088482,B
old,8,11426,9.194796904921532,8.637665227070102,0.06059205914088482,B
new,8,11434,9.19865258038044,8.63785385627125,0.060965311952894397,B
old,8,11434,9.19865258038044,8.63785385627125,0.060965311952894397,B
new,8,11442,9.20020416378975,8.638042485472397,0.061103174267579136,B
old,8,11442,9.20020416378975,8.638042485472397,0.061103174267579136,B
new,8,11450,9.20020416378975,8.638231114673545,0.061082671548531864,B
old,8,11450,9.20020416378975,8.638231114673545,0.061082671548531864,B
new,8,11458,9.20020416378975,8.638419743874692,0.06106216882948459,B
old,8,11458,9.20020416378975,8.638419743874692,0.06106216882948459,B
new,8,11466,9.20020416378975,8.63860837307584,0.06104166611043732,B
old,8,11466,9.20020416378975,8.63860837307584,0.06104166611043732,B
new,8,11474,9.200897067785263,8.638797002276988,0.06109187629935933,B
old,8,11474,9.200897067785263,8.638797002276988,0.06109187629935933,B
new,8,11482,9.201979264616966,8.638985631478135,0.06118179762734615,B
old,8,11482,9.201979264616966,8.638985631478135,0.06118179762734615,B
new,8,11490,9.200897067785263,8.639174260679283,0.06105087394931498,B
old,8,11490,9.200897067785263,8.639174260679283,0.06105087394931498,B
new,8,11498,9.200897067785263,8.63936288988043,0.0610303727742928,B
old,8,11498,9.200897067785263,8.63936288988043,0.0610303727742928,B
new,8,11506,9.200897067785263,8.639551519081579,0.06100987159927062,B
old,8,11506,9.200897067785263,8.639551519081579,0.06100987159927062,B
new,8,11514,9.200897067785263,8.639740148282726,0.06098937042424844,B
old,8,11514,9.200897067785263,8.639740148282726,0.06098937042424844,B
new,8,11522,9.201979264616966,8.639928777483874,0.0610793038074171,B
old,8,11522,9.201979264616966,8.639928777483874,0.0610793038074171,B
new,8,11530,9.202573448419571,8.640117406685022,0.06111942978636526,B
old,8,11530,9.202573448419571,8.640117406685022,0.06111942978636526,B
new,8,11538,9.202573448419571,8.64030603588617,0.061098932345925915,B
old,8,11538,9.202573448419571,8.64030603588617,0.061098932345925915,B
new,8,11546,9.202573448419571,8.640494665087317,0.06107843490548657,B
old,8,11546,9.202573448419571,8.640494665087317,0.06107843490548657,B
new,8,11554,9.205702692270279,8.640683294288465,0.06137710687270424,B
old,8,11554,9.205702692270279,8.640683294288465,0.06137710687270424,B
new,8,11562,9.205702692270279,8.640871923489613,0.06135661639984701,B
old,8,11562,9.205702692270279,8.640871923489613,0.06135661639984701,B
new,8,11570,9.205702692270279,8.64106055269076,0.06133612592698978,B
old,8,11570,9.205702692270279,8.64106055269076,0.06133612592698978,B
new,8,11578,9.205702692270279,8.641249181891908,0.06131563545413255,B
old,8,11578,9.205702692270279,8.641249181891908,0.06131563545413255,B
new,8,11586,9.205978363752365,8.641437811093056,0.061323254341128196,B
old,8,11586,9.205978363752365,8.641437811093056,0.061323254341128196,B
new,8,11594,9.205978363752365,8.641626440294203,0.061302764481854746,B
old,8,11594,9.205978363752365,8.641626440294203,0.061302764481854746,B
new,8,11602,9.205978363752365,8.641815069495351,0.0612822746225813,B
old,8,11602,9.205978363752365,8.641815069495351,0.0612822746225813,B
new,8,11610,9.205978363752365,8.642003698696499,0.06126178476330785,B
old,8,11610,9.205978363752365,8.642003698696499,0.06126178476330785,B
new,8,11618,9.205978363752365,8.642192327897646,0.0612412949040344,B
old,8,11618,9.205978363752365,8.642192327897646,0.0612412949040344,B
new,8,11626,9.205978363752365,8.642380957098794,0.06122080504476095,B
old,8,11626,9.205978363752365,8.642380957098794,0.06122080504476095,B
new,8,11634,9.205978363752365,8.642569586299942,0.0612003151854875,B
old,8,11634,9.205978363752365,8.642569586299942,0.0612003151854875,B
new,8,11642,9.205978363752365,8.64275821550109,0.06117982532621405,B
old,8,11642,9.205978363752365,8.64275821550109,0.06117982532621405,B
new,8,11650,9.205978363752365,8.642946844702237,0.0611593354669406,B
old,8,11650,9.205978363752365,8.642946844702237,0.0611593354669406,B
new,8,11658,9.20645147562027,8.643135473903385,0.06118709289986588,B
old,8,11658,9.20645147562027,8.643135473903385,0.06118709289986588,B
new,8,11666,9.207839146256447,8.643324103104533,0.061308091310589875,B
old,8,11666,9.207839146256447,8.643324103104533,0.061308091310589875,B
new,8,11674,9.207839146256447,8.64351273230568,0.06128760559204598,B
old,8,11674,9.207839146256447,8.64351273230568,0.06128760559204598,B
new,8,11682,9.207839146256447,8.643701361506828,0.06126711987350208,B
old,8,11682,9.207839146256447,8.643701361506828,0.06126711987350208,B
new,8,11690,9.207839146256447,8.643889990707976,0.06124663415495817,B
old,8,11690,9.207839146256447,8.643889990707976,0.06124663415495817,B
new,8,11698,9.207839146256447,8.644078619909124,0.061226148436414274,B
old,8,11698,9.207839146256447,8.644078619909124,0.061226148436414274,B
new,8,11706,9.20645147562027,8.644267249110271,0.061064160061965925,B
old,8,11706,9.20645147562027,8.644267249110271,0.061064160061965925,B
new,8,11714,9.20645147562027,8.644455878311419,0.061043671255649266,B
old,8,11714,9.20645147562027,8.644455878311419,0.061043671255649266,B
new,8,11722,9.207839146256447,8.644644507512567,0.06116469128078258,B
old,8,11722,9.207839146256447,8.644644507512567,0.06116469128078258,B
new,8,11730,9.20645147562027,8.644833136713714,0.06100269364301595,B
old,8,11730,9.20645147562027,8.644833136713714,0.06100269364301595,B
new,8,11738,9.20645147562027,8.645021765914862,0.06098220483669929,B
old,8,11738,9.20645147562027,8.645021765914862,0.06098220483669929,B
new,8,11746,9.20645147562027,8.64521039511601,0.06096171603038263,B
old,8,11746,9.20645147562027,8.64521039511601,0.06096171603038263,B
new,8,11754,9.20645147562027,8.645399024317157,0.060941227224065975,B
old,8,11754,9.20645147562027,8.645399024317157,0.060941227224065975,B
new,8,11762,9.20645147562027,8.645587653518305,0.06092073841774931,B
old,8,11762,9.20645147562027,8.645587653518305,0.06092073841774931,B
new,8,11770,9.205978363752365,8.645776282719453,0.06085198757783886,B
old,8,11770,9.205978363752365,8.645776282719453,0.06085198757783886,B
new,8,11778,9.205978363752365,8.6459649119206,0.060831497718565414,B
old,8,11778,9.205978363752365,8.6459649119206,0.060831497718565414,B
new,8,11786,9.205978363752365,8.646153541121748,0.060811007859291964,B
old,8,11786,9.205978363752365,8.646153541121748,0.060811007859291964,B
new,8,11794,9.20446403324604,8.646342170322896,0.06063599802305029,B
old,8,11794,9.20446403324604,8.646342170322896,0.06063599802305029,B
new,8,11802,9.20446403324604,8.646530799524044,0.06061550479275829,B
old,8,11802,9.20446403324604,8.646530799524044,0.06061550479275829,B
new,8,11810,9.20446403324604,8.646719428725191,0.06059501156246629,B
old,8,11810,9.20446403324604,8.646719428725191,0.06059501156246629,B
new,8,11818,9.205978363752365,8.646908057926339,0.060729048422198166,B
old,8,11818,9.205978363752365,8.646908057926339,0.060729048422198166,B
new,8,11826,9.209640324115753,8.647096687127487,0.061082041989764455,B
old,8,11826,9.209640324115753,8.647096687127487,0.061082041989764455,B
new,8,11834,9.21604409813881,8.647285316328635,0.061713982241581956,B
old,8,11834,9.21604409813881,8.647285316328635,0.061713982241581956,B
new,8,11842,9.21604409813881,8.647473945529782,0.061693514761268387,B
old,8,11842,9.21604409813881,8.647473945529782,0.061693514761268387,B
new,8,11850,9.22045111656189,8.64766257473093,0.06212153121251408,B
old,8,11850,9.22045111656189,8.64766257473093,0.06212153121251408,B
new,8,11858,9.22045111656189,8.647851203932078,0.06210107351486316,B
old,8,11858,9.22045111656189,8.647851203932078,0.06210107351486316,B
new,8,11866,9.22045111656189,8.648039833133225,0.06208061581721224,B
old,8,11866,9.22045111656189,8.648039833133225,0.06208061581721224,B
new,8,11874,9.22045111656189,8.648228462334373,0.06206015811956132,B
old,8,11874,9.22045111656189,8.648228462334373,0.06206015811956132,B
new,8,11882,9.22045111656189,8.64841709153552,0.062039700421910406,B
old,8,11882,9.22045111656189,8.64841709153552,0.062039700421910406,B
new,8,11890,9.22045111656189,8.648605720736668,0.06201924272425948,B
old,8,11890,9.22045111656189,8.648605720736668,0.06201924272425948,B
new,8,11898,9.22171026468277,8.648794349937816,0.06212686131975999,B
old,8,11898,9.22171026468277,8.648794349937816,0.06212686131975999,B
new,8,11906,9.22171026468277,8.648982979138964,0.06210640641543816,B
old,8,11906,9.22171026468277,8.648982979138964,0.06210640641543816,B
new,8,11914,9.22171026468277,8.649171608340112,0.06208595151111633,B
old,8,11914,9.22171026468277,8.649171608340112,0.06208595151111633,B
new,8,11922,9.222252294421196,8.64936023754126,0.06212062287934754,B
old,8,11922,9.222252294421196,8.64936023754126,0.06212062287934754,B
new,8,11930,9.222252294421196,8.649548866742407,0.06210016917724466,B
old,8,11930,9.222252294421196,8.649548866742407,0.06210016917724466,B
new,8,11938,9.22171026468277,8.649737495943555,0.06202458679815085,B
old,8,11938,9.22171026468277,8.649737495943555,0.06202458679815085,B
new,8,11946,9.222252294421196,8.649926125144702,0.0620592617730389,B
old,8,11946,9.222252294421196,8.649926125144702,0.0620592617730389,B
new,8,11954,9.22171026468277,8.65011475434585,0.06198367698950719,B
old,8,11954,9.22171026468277,8.65011475434585,0.06198367698950719,B
new,8,11962,9.222252294421196,8.650303383546998,0.062018354368833135,B
old,8,11962,9.222252294421196,8.650303383546998,0.062018354368833135,B
new,8,11970,9.2264823615551,8.650492012748145,0.06242794666870986,B
old,8,11970,9.2264823615551,8.650492012748145,0.06242794666870986,B
new,8,11978,9.226642549037933,8.650680641949293,0.06242378026757913,B
old,8,11978,9.226642549037933,8.650680641949293,0.06242378026757913,B
new,8,11986,9.226642549037933,8.650869271150441,0.06240333629783118,B
old,8,11986,9.226642549037933,8.650869271150441,0.06240333629783118,B
new,8,11994,9.2264823615551,8.651057900351589,0.06236661369463937,B
old,8,11994,9.2264823615551,8.651057900351589,0.06236661369463937,B
new,8,12002,9.226642549037933,8.651246529552736,0.06236244835833527,B
old,8,12002,9.226642549037933,8.651246529552736,0.06236244835833527,B
new,8,12010,9.226642549037933,8.651435158753884,0.06234200438858732,B
old,8,12010,9.226642549037933,8.651435158753884,0.06234200438858732,B
new,8,12018,9.226642549037933,8.651623787955032,0.062321560418839364,B
old,8,12018,9.226642549037933,8.651623787955032,0.062321560418839364,B
new,8,12026,9.229455143213272,8.65181241715618,0.06258687182437338,B
old,8,12026,9.229455143213272,8.65181241715618,0.06258687182437338,B
new,8,12034,9.229455143213272,8.652001046357327,0.06256643408474294,B
old,8,12034,9.229455143213272,8.652001046357327,0.06256643408474294,B
new,8,12042,9.229518473148346,8.652189675558475,0.06255242884767036,B
old,8,12042,9.229518473148346,8.652189675558475,0.06255242884767036,B
new,8,12050,9.229518473148346,8.652378304759623,0.06253199124827702,B
old,8,12050,9.229518473148346,8.652378304759623,0.06253199124827702,B
new,8,12058,9.229518473148346,8.65256693396077,0.06251155364888367,B
old,8,12058,9.229518473148346,8.65256693396077,0.06251155364888367,B
new,8,12066,9.229518473148346,8.652755563161918,0.06249111604949032,B
old,8,12066,9.229518473148346,8.652755563161918,0.06249111604949032,B
new,8,12074,9.229518473148346,8.652944192363066,0.06247067845009697,B
old,8,12074,9.229518473148346,8.652944192363066,0.06247067845009697,B
new,8,12082,9.23473946750164,8.653132821564213,0.06298029825142153,B
old,8,12082,9.23473946750164,8.653132821564213,0.06298029825142153,B
new,8,12090,9.229518473148346,8.653321450765361,0.06242980325131028,B
old,8,12090,9.229518473148346,8.653321450765361,0.06242980325131028,B
new,8,12098,9.229518473148346,8.653510079966509,0.06240936565191693,B
old,8,12098,9.229518473148346,8.653510079966509,0.06240936565191693,B
new,8,12106,9.229455143213272,8.653698709167656,0.0623824944280691,B
old,8,12106,9.229455143213272,8.653698709167656,0.0623824944280691,B
new,8,12114,9.229518473148346,8.653887338368804,0.06236849045313023,B
old,8,12114,9.229518473148346,8.653887338368804,0.06236849045313023,B
new,8,12122,9.229518473148346,8.654075967569952,0.06234805285373689,B
old,8,12122,9.229518473148346,8.654075967569952,0.06234805285373689,B
new,8,12130,9.23473946750164,8.6542645967711,0.06285774198322695,B
old,8,12130,9.23473946750164,8.6542645967711,0.06285774198322695,B
new,8,12138,9.23473946750164,8.654453225972247,0.06283731593852784,B
old,8,12138,9.23473946750164,8.654453225972247,0.06283731593852784,B
new,8,12146,9.234968572854996,8.654641855173395,0.06284013996402722,B
old,8,12146,9.234968572854996,8.654641855173395,0.06284013996402722,B
new,8,12154,9.23473946750164,8.654830484374543,0.06279646384912965,B
old,8,12154,9.23473946750164,8.654830484374543,0.06279646384912965,B
new,8,12162,9.23473946750164,8.65501911357569,0.06277603780443056,B
old,8,12162,9.23473946750164,8.65501911357569,0.06277603780443056,B
new,8,12170,9.23473946750164,8.655207742776838,0.06275561175973146,B
old,8,12170,9.23473946750164,8.655207742776838,0.06275561175973146,B
new,8,12178,9.234968572854996,8.655396371977986,0.06275843781218574,B
old,8,12178,9.234968572854996,8.655396371977986,0.06275843781218574,B
new,8,12186,9.234968572854996,8.655585001179134,0.06273801227422536,B
old,8,12186,9.234968572854996,8.655585001179134,0.06273801227422536,B
new,8,12194,9.234968572854996,8.655773630380281,0.06271758673626499,B
old,8,12194,9.234968572854996,8.655773630380281,0.06271758673626499,B
new,8,12202,9.234968572854996,8.655962259581429,0.06269716119830461,B
old,8,12202,9.234968572854996,8.655962259581429,0.06269716119830461,B
new,8,12210,9.230494499206543,8.656150888782577,0.06222240969574676,B
old,8,12210,9.230494499206543,8.656150888782577,0.06222240969574676,B
new,8,12218,9.230494499206543,8.656339517983724,0.06220197425741093,B
old,8,12218,9.230494499206543,8.656339517983724,0.06220197425741093,B
new,8,12226,9.226642549037933,8.656528147184872,0.061790017205392594,B
old,8,12226,9.226642549037933,8.656528147184872,0.061790017205392594,B
new,8,12234,9.230494499206543,8.65671677638602,0.06216110338073928,B
old,8,12234,9.230494499206543,8.65671677638602,0.06216110338073928,B
new,8,12242,9.226642549037933,8.656905405587167,0.061749129265896686,B
old,8,12242,9.226642549037933,8.656905405587167,0.061749129265896686,B
new,8,12250,9.223319590091705,8.657094034788315,0.06139064680266167,B
old,8,12250,9.223319590091705,8.657094034788315,0.06139064680266167,B
new,8,12258,9.223319590091705,8.657282663989463,0.061370195467401606,B
old,8,12258,9.223319590091705,8.657282663989463,0.061370195467401606,B
new,8,12266,9.223319590091705,8.65747129319061,0.06134974413214154,B
old,8,12266,9.223319590091705,8.65747129319061,0.06134974413214154,B
new,8,12274,9.223319590091705,8.657659922391758,0.06132929279688148,B
old,8,12274,9.223319590091705,8.657659922391758,0.06132929279688148,B
new,8,12282,9.223319590091705,8.657848551592906,0.06130884146162141,B
old,8,12282,9.223319590091705,8.657848551592906,0.06130884146162141,B
new,8,12290,9.223319590091705,8.658037180794054,0.06128839012636134,B
old,8,12290,9.223319590091705,8.658037180794054,0.06128839012636134,B
new,8,12298,9.223319590091705,8.658225809995201,0.061267938791101276,B
old,8,12298,9.223319590091705,8.658225809995201,0.061267938791101276,B
new,8,12306,9.223319590091705,8.65841443919635,0.06124748745584121,B
old,8,12306,9.223319590091705,8.65841443919635,0.06124748745584121,B
new,8,12314,9.223319590091705,8.658603068397497,0.06122703612058114,B
old,8,12314,9.223319590091705,8.658603068397497,0.06122703612058114,B
new,8,12322,9.227657690644264,8.658791697598645,0.06164792974737039,B
old,8,12322,9.227657690644264,8.658791697598645,0.06164792974737039,B
new,8,12330,9.223319590091705,8.658980326799792,0.061186133450061006,B
old,8,12330,9.223319590091705,8.658980326799792,0.061186133450061006,B
new,8,12338,9.227657690644264,8.65916895600094,0.06160704630598765,B
old,8,12338,9.227657690644264,8.65916895600094,0.06160704630598765,B
new,8,12346,9.227657690644264,8.659357585202088,0.06158660458529629,B
old,8,12346,9.227657690644264,8.659357585202088,0.06158660458529629,B
new,8,12354,9.223319590091705,8.659546214403235,0.06112477944428081,B
old,8,12354,9.223319590091705,8.659546214403235,0.06112477944428081,B
new,8,12362,9.227657690644264,8.659734843604383,0.06154572114391355,B
old,8,12362,9.227657690644264,8.659734843604383,0.06154572114391355,B
new,8,12370,9.223319590091705,8.65992347280553,0.061083876773760676,B
old,8,12370,9.223319590091705,8.65992347280553,0.061083876773760676,B
new,8,12378,9.223319590091705,8.660112102006678,0.06106342543850061,B
old,8,12378,9.223319590091705,8.660112102006678,0.06106342543850061,B
new,8,12386,9.223319590091705,8.660300731207826,0.06104297410324054,B
old,8,12386,9.223319590091705,8.660300731207826,0.06104297410324054,B
new,8,12394,9.223319590091705,8.660489360408974,0.061022522767980474,B
old,8,12394,9.223319590091705,8.660489360408974,0.061022522767980474,B
new,8,12402,9.223319590091705,8.660677989610122,0.06100207143272041,B
old,8,12402,9.223319590091705,8.660677989610122,0.06100207143272041,B
new,8,12410,9.223319590091705,8.66086661881127,0.060981620097460346,B
old,8,12410,9.223319590091705,8.66086661881127,0.060981620097460346,B
new,8,12418,9.223319590091705,8.661055248012417,0.06096116876220028,B
old,8,12418,9.223319590091705,8.661055248012417,0.06096116876220028,B
new,8,12426,9.227657690644264,8.661243877213565,0.0613821873783826,B
old,8,12426,9.227657690644264,8.661243877213565,0.0613821873783826,B
new,8,12434,9.227657690644264,8.661432506414712,0.06136174565769124,B
old,8,12434,9.227657690644264,8.661432506414712,0.06136174565769124,B
new,8,12442,9.223319590091705,8.66162113561586,0.060899814756420076,B
old,8,12442,9.223319590091705,8.66162113561586,0.060899814756420076,B
new,8,12450,9.227657690644264,8.661809764817008,0.0613208622163085,B
old,8,12450,9.227657690644264,8.661809764817008,0.0613208622163085,B
new,8,12458,9.223319590091705,8.661998394018156,0.06085891208589994,B
old,8,12458,9.223319590091705,8.661998394018156,0.06085891208589994,B
new,8,12466,9.227657690644264,8.662187023219303,0.06127997877492576,B
old,8,12466,9.227657690644264,8.662187023219303,0.06127997877492576,B
new,8,12474,9.223319590091705,8.662375652420451,0.06081800941537981,B
old,8,12474,9.223319590091705,8.662375652420451,0.06081800941537981,B
new,8,12482,9.227657690644264,8.662564281621599,0.06123909533354303,B
old,8,12482,9.227657690644264,8.662564281621599,0.06123909533354303,B
new,8,12490,9.227657690644264,8.662752910822746,0.061218653612851656,B
old,8,12490,9.227657690644264,8.662752910822746,0.061218653612851656,B
new,8,12498,9.227657690644264,8.662941540023894,0.06119821189216029,B
old,8,12498,9.227657690644264,8.662941540023894,0.06119821189216029,B
new,8,12506,9.227657690644264,8.663130169225042,0.06117777017146892,B
old,8,12506,9.227657690644264,8.663130169225042,0.06117777017146892,B
new,8,12514,9.230494499206543,8.66331879842619,0.061445863038985415,B
old,8,12514,9.230494499206543,8.66331879842619,0.061445863038985415,B
new,8,12522,9.231537580490112,8.663507427627337,0.06153147814327782,B
old,8,12522,9.231537580490112,8.663507427627337,0.06153147814327782,B
new,8,12530,9.231537580490112,8.663696056828485,0.06151104501396398,B
old,8,12530,9.231537580490112,8.663696056828485,0.06151104501396398,B
new,8,12538,9.23217460513115,8.663884686029633,0.06155536949936659,B
old,8,12538,9.23217460513115,8.663884686029633,0.06155536949936659,B
new,8,12546,9.233083575963974,8.66407331523078,0.061627326997718265,B
old,8,12546,9.233083575963974,8.66407331523078,0.061627326997718265,B
new,8,12554,9.234122931957245,8.664261944431928,0.06171251906915326,B
