side,b,kv,truth,model,ape,stratum
new,4,645,7.6791662722826,6.861122768896166,0.10652764562985223,B
old,4,645,7.6791662722826,7.294574319530511,0.05008251405367353,B
new,4,649,7.67926499247551,6.861607784230728,0.10647597251116603,B
old,4,649,7.67926499247551,7.294508035556646,0.050103357195755815,B
new,4,653,7.67926499247551,6.862092799565289,0.10641281342822818,B
old,4,653,7.67926499247551,7.294441751582781,0.05011198874759446,B
new,4,657,7.681692019104958,6.862577814899851,0.106632002710849,B
old,4,657,7.681692019104958,7.294375467608916,0.050420734199282655,B
new,4,661,7.681692019104958,6.863062830234412,0.10656886358299081,B
old,4,661,7.681692019104958,7.29430918363505,0.05042936302398694,B
new,4,665,7.67926499247551,6.863547845568974,0.10622333617941464,B
old,4,665,7.67926499247551,7.294242899661185,0.05013788340311038,B
new,4,669,7.67926499247551,6.864032860903535,0.1061601770964768,B
old,4,669,7.67926499247551,7.29417661568732,0.05014651495494902,B
new,4,673,7.67926499247551,6.8645178762380965,0.10609701801353895,B
old,4,673,7.67926499247551,7.294110331713455,0.050155146506787665,B
new,4,677,7.67926499247551,6.865002891572658,0.10603385893060109,B
old,4,677,7.67926499247551,7.29404404773959,0.050163778058626304,B
new,4,681,7.67926499247551,6.865487906907219,0.10597069984766325,B
old,4,681,7.67926499247551,7.293977763765724,0.050172409610464944,B
new,4,685,7.67926499247551,6.865972922241781,0.1059075407647254,B
old,4,685,7.67926499247551,7.293911479791859,0.05018104116230358,B
new,4,689,7.6791662722826,6.866457937576342,0.10583288678611771,B
old,4,689,7.6791662722826,7.293845195817994,0.050177462344498935,B
new,4,693,7.673947140574455,6.866942952910904,0.10516155153019999,B
old,4,693,7.673947140574455,7.293778911844129,0.049540115636223674,B
new,4,697,7.665986195206642,6.867427968245465,0.10416901447859327,B
old,4,697,7.665986195206642,7.2937126278702635,0.04856173202727033,B
new,4,701,7.665986195206642,6.867912983580027,0.10410574599333762,B
old,4,701,7.665986195206642,7.293646343896398,0.04857037853043083,B
new,4,705,7.665811106562614,6.868397998914588,0.1040220136608075,B
old,4,705,7.665811106562614,7.293580059922533,0.04855729439007681,B
new,4,709,7.662340998649597,6.86888301424915,0.10355294609575398,B
old,4,709,7.662340998649597,7.293513775948668,0.04813505725807961,B
new,4,713,7.662340998649597,6.869368029583711,0.10348964751185555,B
old,4,713,7.662340998649597,7.293447491974803,0.04814370787463099,B
new,4,717,7.6614730060100555,6.869853044918273,0.10332477324801578,B
old,4,717,7.6614730060100555,7.2933812080009375,0.048044520645098905,B
new,4,721,7.6614730060100555,6.870338060252834,0.1032614674928195,B
old,4,721,7.6614730060100555,7.293314924027072,0.04805317224170614,B
new,4,725,7.6614730060100555,6.870823075587396,0.10319816173762321,B
old,4,725,7.6614730060100555,7.293248640053207,0.048061823838313374,B
new,4,729,7.658977061510086,6.871308090921957,0.10284258123013987,B
old,4,729,7.658977061510086,7.293182356079342,0.04776025603589184,B
new,4,733,7.657872512936592,6.8717931062565185,0.1026498424140823,B
old,4,733,7.657872512936592,7.293116072105477,0.04763156349428975,B
new,4,737,7.657872512936592,6.87227812159108,0.10258650689449221,B
old,4,737,7.657872512936592,7.293049788131611,0.047640219158608166,B
new,4,741,7.6545123010873795,6.8727631369256414,0.1021291930056321,B
old,4,741,7.6545123010873795,7.292983504157746,0.047230807490932565,B
new,4,745,7.653066888451576,6.873248152260203,0.10189623944984909,B
old,4,745,7.653066888451576,7.292917220183881,0.04705952182531666,B
new,4,749,7.651088759303093,6.873733167594764,0.1016006500725963,B
old,4,749,7.651088759303093,7.292850936210016,0.04682180985777867,B
new,4,753,7.653066888451576,6.874218182929326,0.10176948886955732,B
old,4,753,7.653066888451576,7.292784652236151,0.04707684402433343,B
new,4,757,7.651088759303093,6.874703198263887,0.10147386672193351,B
old,4,757,7.651088759303093,7.292718368262285,0.0468391365353145,B
new,4,761,7.651088759303093,6.875188213598449,0.10141047504660211,B
old,4,761,7.651088759303093,7.29265208428842,0.04684779987408241,B
new,4,765,7.651088759303093,6.87567322893301,0.1013470833712707,B
old,4,765,7.651088759303093,7.292585800314555,0.04685646321285033,B
new,4,769,7.650325074791908,6.876158244267572,0.10119397841998161,B
old,4,769,7.650325074791908,7.29251951634069,0.04676998100776142,B
new,4,773,7.650325074791908,6.876643259602133,0.10113058041665236,B
old,4,773,7.650325074791908,7.2924532323668245,0.04677864521133672,B
new,4,777,7.646637037396431,6.877128274936695,0.10063361955018894,B
old,4,777,7.646637037396431,7.292386948392959,0.04632756691222376,B
