side,b,kv,truth,model,ape,stratum
new,4,65573,9.600754827260971,8.900663456159918,0.07292045091216894,B
old,4,65573,9.600754827260971,9.499661201317622,0.010529758103633458,B
new,4,65577,9.599316865205765,8.900707416017895,0.07277699642566131,B
old,4,65577,9.599316865205765,9.4997102891341,0.010376423392450393,B
new,4,65581,9.600754827260971,8.90075137587587,0.07291129332846495,B
old,4,65581,9.600754827260971,9.499759376950578,0.010519532279234965,B
new,4,65585,9.600754827260971,8.900795335733847,0.07290671453661297,B
old,4,65585,9.600754827260971,9.499808464767057,0.010514419367035718,B
new,4,65589,9.600754827260971,8.900839295591823,0.07290213574476098,B
old,4,65589,9.600754827260971,9.499857552583535,0.010509306454836472,B
new,4,65593,9.600754827260971,8.900883255449799,0.07289755695290899,B
old,4,65593,9.600754827260971,9.499906640400013,0.010504193542637225,B
new,4,65597,9.599316865205765,8.900927215307775,0.0727540990369235,B
old,4,65597,9.599316865205765,9.499955728216491,0.0103508550019245,B
new,4,65601,9.599316865205765,8.90097117516575,0.07274951955917594,B
old,4,65601,9.599316865205765,9.50000481603297,0.01034574132381932,B
new,4,65605,9.599316865205765,8.901015135023727,0.07274494008142837,B
old,4,65605,9.599316865205765,9.500053903849448,0.010340627645714142,B
new,4,65609,9.588515385985374,8.901059094881703,0.07169580101091162,B
old,4,65609,9.588515385985374,9.500102991665926,0.009220655206818792,B
new,4,65613,9.588515385985374,8.901103054739679,0.07169121637437444,B
old,4,65613,9.588515385985374,9.500152079482405,0.009215535768146354,B
new,4,65617,9.583080187439919,8.901147014597655,0.0711601238332578,B
old,4,65617,9.583080187439919,9.500201167298883,0.008648474031310015,B
new,4,65621,9.583080187439919,8.90119097445563,0.07115553659647003,B
old,4,65621,9.583080187439919,9.500250255115361,0.008643351689065337,B
new,4,65625,9.588515385985374,8.901234934313607,0.07167746246476286,B
old,4,65625,9.588515385985374,9.50029934293184,0.009200177452129041,B
new,4,65629,9.588515385985374,8.901278894171583,0.07167287782822568,B
old,4,65629,9.588515385985374,9.500348430748318,0.009195058013456603,B
new,4,65633,9.588515385985374,8.901322854029559,0.07166829319168848,B
old,4,65633,9.588515385985374,9.500397518564796,0.009189938574784166,B
new,4,65637,9.599316865205765,8.901366813887535,0.07270830425944788,B
old,4,65637,9.599316865205765,9.500446606381274,0.01029971822087271,B
new,4,65641,9.599316865205765,8.90141077374551,0.07270372478170031,B
old,4,65641,9.599316865205765,9.500495694197753,0.010294604542767531,B
new,4,65645,9.599316865205765,8.901454733603487,0.07269914530395276,B
old,4,65645,9.599316865205765,9.50054478201423,0.010289490864662352,B
new,4,65649,9.598266333341599,8.901498693461463,0.07259307209050522,B
old,4,65649,9.598266333341599,9.500593869830709,0.010176052645216102,B
new,4,65653,9.589113295078278,8.901542653319439,0.07170325561923879,B
old,4,65653,9.589113295078278,9.500642957647187,0.0092261228654477,B
new,4,65657,9.589113295078278,8.901586613177415,0.07169867126856702,B
old,4,65657,9.589113295078278,9.500692045463666,0.009221003745987147,B
new,4,65661,9.584315121173859,8.90163057303539,0.07122935123765577,B
old,4,65661,9.584315121173859,9.500741133280144,0.008719870625818783,B
new,4,65665,9.589113295078278,8.901674532893367,0.07168950256722348,B
old,4,65665,9.589113295078278,9.500790221096622,0.009210765507066043,B
new,4,65669,9.589113295078278,8.901718492751343,0.07168491821655171,B
old,4,65669,9.589113295078278,9.5008393089131,0.009205646387605489,B
new,4,65673,9.589113295078278,8.901762452609319,0.07168033386587994,B
old,4,65673,9.589113295078278,9.500888396729579,0.009200527268144937,B
new,4,65677,9.584315121173859,8.901806412467295,0.07121100465475642,B
old,4,65677,9.584315121173859,9.500937484546057,0.008699383896883992,B
new,4,65681,9.584315121173859,8.90185037232527,0.07120641800903159,B
old,4,65681,9.584315121173859,9.500986572362535,0.008694262214650295,B
